match_id,player_id,placement,mode,length,traits,units
8149,182,3,Ranked,00:29:53,"['2 Lunar', '3 Summoner', '2 Desert', '2 Mystic', '2 Blademaster', '2 Wind']","['Leona', 'Yasuo', 'Azir', 'Karma', 'Sivir', 'Annie', 'Janna', 'Zed']"
8150,182,6,Ranked,00:26:54,"['2 Lunar', '3 Wind', '2 Desert', '2 Mystic', '2 Blademaster']","['Leona', 'Yasuo', 'Azir', 'Karma', 'Qiyana', 'Sivir', 'Janna', 'Yorick']"
8151,1085,8,Ranked,00:22:06,"['2 Mountain', '4 Ocean', '4 Mage', '2 Warden']","['Vladimir', 'Taliyah', 'Syndra', 'Thresh', 'Brand', 'Malphite', 'Nami']"
8152,1085,2,Ranked,00:37:54,"['4 Desert', '4 Blademaster', '2 Mystic', '2 Wind']","['Renekton', 'Yasuo', 'Aatrox', 'Azir', 'Sivir', 'Janna', 'Khazix', 'Master Yi']"
8153,1085,4,Ranked,00:29:38,"['6 Mage', '2 Mountain', '4 Ocean', '3 Warden']","['Taliyah', 'Vladimir', 'LeBlanc', 'Syndra', 'Thresh', 'Veigar', 'Nautilus', 'Brand', 'Malphite']"
8154,1085,2,Ranked,00:31:44,[],['Nautilus']
8155,1085,1,Ranked,00:34:52,"['6 Mage', '2 Mountain', '4 Ocean', '3 Warden']","['Taliyah', 'Vladimir', 'Thresh', 'Syndra', 'Nautilus', 'Veigar', 'Brand', 'Malphite']"
8156,1085,2,Ranked,00:38:30,"['4 Mystic', '4 Light', '2 Warden']","['Jax', 'Karma', 'Soraka', 'Lucian', 'Yorick', 'Master Yi', 'Amumu', 'Nami', 'Taric']"
8157,1085,8,Ranked,00:24:24,"['2 Lunar', '6 Light', '2 Mystic', '2 Blademaster', '2 Warden']","['Leona', 'Nasus', 'Jax', 'Karma', 'Aatrox', 'Soraka', 'Lucian', 'Yorick']"
8158,1085,4,Ranked,00:30:29,"['3 Poison', '1 Alchemist', '4 Ranger', '2 Crystal', '2 Glacial', '2 Warden']","['Braum', 'Dr. Mundo', 'Ezreal', 'Kindred', 'Ashe', 'Twitch', 'Taric', 'Singed']"
8159,1085,2,Ranked,00:33:27,[],"['Yasuo', 'Yasuo', 'Yasuo']"
8160,1085,6,Ranked,00:28:31,"['2 Lunar', '6 Light', '2 Mystic', '2 Warden']","['Leona', 'Nasus', 'Jax', 'Aatrox', 'Karma', 'Soraka', 'Yorick', 'Lucian']"
8161,1988,1,Ranked,00:38:53,"['2 Lunar', '4 Blademaster', '4 Light', '3 Summoner', '2 Desert', '2 Mystic', '2 Wind']","['Leona', 'Yasuo', 'Aatrox', 'Azir', 'Karma', 'Sivir', 'Janna', 'Yorick', 'Zed']"
8162,1988,3,Ranked,00:31:42,"['2 Mountain', '4 Ocean', '4 Mage', '3 Warden']","['Vladimir', 'Taliyah', 'Syndra', 'Thresh', 'Nautilus', 'Annie', 'Brand', 'Malphite']"
8163,1988,3,Ranked,00:29:09,"['3 Poison', '3 Predator', '2 Crystal', '2 Steel', '2 Ranger']","[""Kog'Maw"", ""Rek'Sai"", 'Skarner', 'Dr. Mundo', 'Nocturne', 'Ashe', 'Twitch']"
8164,1988,7,Ranked,00:26:12,"['6 Berserker', '4 Glacial']","['Renekton', 'Braum', 'Jax', 'Volibear', 'Dr. Mundo', 'Ezreal', 'Sion', 'Olaf']"
8165,1988,7,Ranked,00:26:29,"['6 Berserker', '2 Desert', '2 Glacial']","['Renekton', 'Jax', 'Volibear', 'Azir', 'Dr. Mundo', 'Sion', 'Olaf', 'Taric']"
8166,1988,4,Ranked,00:32:59,"['4 Ocean', '4 Warden', '3 Inferno', '3 Mage']","['Vladimir', 'Syndra', 'Thresh', 'Nautilus', 'Annie', 'Brand', 'Malphite', 'Amumu']"
8167,1988,4,Ranked,00:30:36,"['3 Poison', '1 Alchemist', '4 Ranger', '2 Crystal', '2 Warden']","['Varus', 'Dr. Mundo', 'Karma', 'Kindred', 'Ashe', 'Twitch', 'Taric', 'Singed']"
8168,1988,2,Ranked,00:32:21,"['4 Ocean', '4 Warden', '3 Inferno', '3 Mage']","['Vladimir', 'Syndra', 'Thresh', 'Nautilus', 'Annie', 'Brand', 'Amumu', 'Taric']"
8169,1988,2,Ranked,00:37:04,"['2 Lunar', '3 Electric', '3 Berserker', '3 Assassin', '2 Desert', '2 Glacial', '2 Warden']","['Leona', 'Ornn', 'Renekton', 'Volibear', 'Karma', 'Qiyana', 'Khazix', 'Olaf', 'Zed']"
8170,1988,1,Ranked,00:38:30,"['2 Lunar', '2 Mountain', '4 Warden', '2 Desert', '2 Mystic', '2 Blademaster', '2 Wind']","['Leona', 'Yasuo', 'Azir', 'Karma', 'Qiyana', 'Sivir', 'Janna', 'Malphite', 'Amumu']"
8171,1759,1,Ranked,00:35:57,"['7 Shadow', '2 Mountain', '1 Avatar', '2 Mystic', '2 Warden']","['Senna', 'Kindred', 'Qiyana', 'Sion', 'Veigar', 'Malphite', 'Master Yi', 'Nami', 'Lux']"
8172,1759,3,Ranked,00:33:31,"['4 Electric', '2 Lunar', '1 Avatar', '3 Summoner', '2 Mystic', '2 Warden']","['Leona', 'Ornn', 'Karma', 'Annie', 'Yorick', 'Nami', 'Zed', 'Lux']"
8173,1759,3,Ranked,00:31:48,"['6 Shadow', '3 Inferno', '3 Summoner', '2 Blademaster']","['Zyra', 'Malzahar', 'Senna', 'Kindred', 'Veigar', 'Sion', 'Annie', 'Master Yi']"
8174,1759,5,Ranked,00:28:11,"['4 Mystic', '2 Lunar', '4 Blademaster', '2 Desert', '2 Wind']","['Leona', 'Yasuo', 'Soraka', 'Azir', 'Karma', 'Sivir', 'Janna', 'Nami']"
8175,1759,3,Ranked,00:29:14,"['6 Light', '2 Mystic', '2 Blademaster']","['Nasus', 'Vayne', 'Jax', 'Aatrox', 'Sion', 'Soraka', 'Yorick', 'Master Yi']"
8176,1759,6,Ranked,00:26:17,"['2 Lunar', '3 Wind', '3 Warden', '2 Mystic', '2 Blademaster']","['Leona', 'Yasuo', 'Azir', 'Karma', 'Qiyana', 'Janna', 'Malphite', 'Taric']"
8177,1759,2,Ranked,00:32:13,"['1 Alchemist', '3 Electric', '2 Mystic', '2 Warden']","['Ornn', 'Volibear', 'Karma', 'Annie', 'Zed', 'Amumu', 'Master Yi', 'Singed']"
8178,1759,2,Ranked,00:36:12,"['2 Lunar', '3 Electric', '3 Shadow', '3 Summoner', '2 Mystic', '2 Warden']","['Leona', 'Ornn', 'Malzahar', 'Volibear', 'Karma', 'Sion', 'Yorick', 'Master Yi', 'Zed']"
8179,1759,6,Ranked,00:28:28,"['3 Poison', '3 Predator', '1 Alchemist', '3 Crystal', '2 Steel', '2 Ranger']","[""Kog'Maw"", ""Rek'Sai"", 'Skarner', 'Nocturne', 'Ashe', 'Twitch', 'Taric', 'Singed']"
8180,1759,6,Ranked,00:25:55,"['3 Shadow', '2 Desert', '2 Mystic']","['Kindred', 'Azir', 'Sion', 'Janna', 'Khazix', 'Malphite', 'Master Yi']"
8181,676,2,Ranked,00:33:27,"['6 Berserker', '3 Electric', '2 Desert', '2 Glacial']","['Ornn', 'Renekton', 'Volibear', 'Jax', 'Dr. Mundo', 'Sion', 'Khazix', 'Olaf', 'Zed']"
8182,676,1,Ranked,00:32:02,"['4 Mystic', '2 Lunar', '5 Warden', '3 Electric']","['Leona', 'Ornn', 'Volibear', 'Karma', 'Janna', 'Malphite', 'Master Yi', 'Nami', 'Zed']"
8183,676,8,Ranked,00:24:27,"['6 Berserker', '3 Poison', '1 Alchemist', '2 Glacial']","['Renekton', 'Jax', 'Volibear', 'Sion', 'Dr. Mundo', 'Olaf', 'Twitch', 'Singed']"
8184,676,2,Ranked,00:34:11,"['4 Ranger', '3 Inferno', '3 Warden', '2 Crystal', '2 Mystic']","['Varus', 'Karma', 'Kindred', 'Janna', 'Ashe', 'Malphite', 'Twitch', 'Amumu', 'Taric']"
8185,676,1,Ranked,00:34:18,"['3 Poison', '1 Alchemist', '4 Ranger', '2 Crystal', '2 Warden']","['Varus', 'Dr. Mundo', 'Ezreal', 'Ashe', 'Malphite', 'Twitch', 'Taric', 'Singed', 'Taric']"
8186,676,6,Ranked,00:26:35,"['6 Shadow', '2 Mystic', '2 Ranger']","['Senna', 'Malzahar', 'Varus', 'Kindred', 'Sion', 'Veigar', 'Janna', 'Master Yi']"
8187,676,3,Ranked,00:32:50,"['2 Lunar', '3 Wind', '2 Desert', '2 Mystic', '2 Warden']","['Leona', 'Yasuo', 'Azir', 'Karma', 'Qiyana', 'Janna', 'Khazix', 'Malphite']"
8188,676,2,Ranked,00:33:19,"['6 Inferno', '4 Shadow', '2 Ranger']","['Zyra', 'Senna', 'Varus', 'Qiyana', 'Sion', 'Kindred', 'Annie', 'Amumu', 'Master Yi']"
8189,676,7,Ranked,00:26:35,"['2 Lunar', '4 Ranger', '2 Mystic', '2 Glacial', '2 Warden']","['Leona', 'Vayne', 'Braum', 'Ezreal', 'Karma', 'Kindred', 'Ashe', 'Janna']"
8190,676,2,Ranked,00:34:42,"['6 Shadow', '4 Mystic', '2 Blademaster']","['Malzahar', 'Senna', 'Karma', 'Kindred', 'Sion', 'Veigar', 'Janna', 'Master Yi', 'Nami']"
8191,447,2,Ranked,00:32:20,"['3 Poison', '3 Predator', '1 Alchemist', '3 Crystal', '2 Ranger', '2 Warden']","[""Kog'Maw"", ""Rek'Sai"", 'Skarner', 'Twitch', 'Ashe', 'Singed', 'Taric']"
8192,447,4,Ranked,00:34:06,"['4 Mystic', '4 Blademaster', '2 Wind']","['Yasuo', 'Aatrox', 'Karma', 'Sivir', 'Soraka', 'Janna', 'Malphite', 'Master Yi']"
8193,447,4,Ranked,00:30:29,"['2 Lunar', '1 Avatar', '4 Ocean', '3 Mage', '2 Mystic', '2 Warden', '2 Wind']","['Vladimir', 'Leona', 'Syndra', 'Karma', 'Nautilus', 'Brand', 'Nami', 'Lux']"
8194,447,1,Ranked,00:33:32,"['7 Shadow', '1 Avatar', '2 Mystic', '2 Blademaster', '2 Wind']","['Yasuo', 'Malzahar', 'Senna', 'Kindred', 'Sion', 'Janna', 'Master Yi', 'Lux']"
8195,447,6,Ranked,00:28:37,"['2 Lunar', '3 Electric', '3 Assassin', '2 Mystic', '2 Warden']","['Leona', 'Ornn', 'Volibear', 'Qiyana', 'Karma', 'Khazix', 'Zed', 'Nami']"
8196,447,2,Ranked,00:35:55,"['6 Shadow', '4 Mystic']","['Malzahar', 'Senna', 'Karma', 'Kindred', 'Sion', 'Veigar', 'Janna', 'Master Yi', 'Nami']"
8197,447,2,Ranked,00:31:56,"['6 Shadow', '2 Mystic', '2 Blademaster', '2 Wind']","['Yasuo', 'Malzahar', 'Senna', 'Kindred', 'Sion', 'Veigar', 'Janna', 'Master Yi']"
8198,447,2,Ranked,00:31:52,"['6 Shadow', '2 Mystic', '2 Blademaster', '2 Wind']","['Malzahar', 'Senna', 'Yasuo', 'Kindred', 'Sion', 'Veigar', 'Janna', 'Amumu', 'Master Yi']"
8199,447,5,Ranked,00:29:25,"['2 Lunar', '3 Assassin', '3 Summoner', '2 Desert', '2 Mystic', '2 Wind']","['Leona', 'Azir', 'Karma', 'Qiyana', 'Khazix', 'Janna', 'Yorick', 'Zed']"
8200,447,3,Ranked,00:33:48,"['6 Mage', '2 Mountain', '4 Ocean', '3 Warden']","['Taliyah', 'Vladimir', 'LeBlanc', 'Syndra', 'Thresh', 'Nautilus', 'Veigar', 'Brand', 'Malphite']"
8201,1350,5,Ranked,00:27:44,"['3 Predator', '2 Crystal', '2 Steel']","[""Kog'Maw"", ""Rek'Sai"", ""Rek'Sai"", 'Skarner', 'Nocturne', 'Ashe']"
8202,1350,8,Ranked,00:22:18,"['3 Predator', '2 Steel']","[""Kog'Maw"", ""Rek'Sai"", ""Rek'Sai"", 'Skarner', 'Skarner', 'Nocturne']"
8203,1350,1,Ranked,00:33:32,"['4 Desert', '2 Lunar', '2 Mystic', '2 Blademaster', '2 Wind']","['Leona', 'Renekton', 'Yasuo', 'Azir', 'Karma', 'Sivir', 'Janna', 'Khazix']"
8204,1350,4,Ranked,00:32:31,"['2 Lunar', '4 Inferno', '4 Shadow', '2 Ranger']","['Leona', 'Senna', 'Varus', 'Karma', 'Kindred', 'Sion', 'Veigar', 'Annie']"
8205,1350,1,Ranked,00:38:51,"['3 Poison', '3 Predator', '1 Alchemist', '2 Crystal', '2 Steel', '2 Ranger']","[""Kog'Maw"", ""Rek'Sai"", 'Skarner', 'Nocturne', 'Ashe', 'Twitch', 'Singed', 'Singed']"
8206,1350,1,Ranked,00:30:37,"['4 Desert', '4 Blademaster', '2 Mystic', '2 Wind']","['Renekton', 'Yasuo', 'Aatrox', 'Sivir', 'Azir', 'Janna', 'Khazix', 'Master Yi']"
8207,1350,8,Ranked,00:26:03,"['2 Lunar', '3 Inferno', '3 Shadow', '2 Ranger']","['Leona', 'Zyra', 'Varus', 'Malzahar', 'Karma', 'Kindred', 'Sion']"
8208,1350,6,Ranked,00:25:56,"['4 Ranger', '2 Crystal', '2 Warden']","['Leona', 'Skarner', 'Varus', 'Kindred', 'Dr. Mundo', 'Ashe', 'Twitch']"
8209,1350,4,Ranked,00:33:26,"['3 Poison', '1 Alchemist', '4 Ranger', '3 Inferno', '2 Crystal', '2 Warden']","['Skarner', 'Varus', 'Dr. Mundo', 'Kindred', 'Malphite', 'Ashe', 'Twitch', 'Amumu', 'Singed']"
8210,1350,8,Ranked,00:24:39,"['4 Ranger', '3 Crystal', '3 Inferno', '2 Warden']","['Skarner', 'Varus', 'Kindred', 'Ashe', 'Twitch', 'Amumu', 'Taric']"
8211,38,5,Ranked,00:28:10,"['6 Glacial', '1 Avatar', '3 Ranger', '2 Crystal', '2 Warden']","['Braum', 'Volibear', 'Ezreal', 'Olaf', 'Ashe', 'Twitch', 'Taric', 'Lux']"
8212,38,5,Ranked,00:26:17,"['3 Poison', '1 Alchemist', '4 Ranger', '2 Crystal', '2 Warden']","['Vayne', 'Braum', 'Kindred', 'Dr. Mundo', 'Ashe', 'Twitch', 'Singed', 'Taric']"
8213,38,4,Ranked,00:31:25,"['2 Lunar', '1 Avatar', '4 Ranger', '3 Crystal', '2 Mystic', '2 Glacial', '2 Warden']","['Leona', 'Braum', 'Ezreal', 'Karma', 'Kindred', 'Ashe', 'Twitch', 'Master Yi', 'Lux']"
8214,38,8,Ranked,00:22:26,"['2 Lunar', '3 Assassin', '2 Desert', '2 Electric', '2 Warden']","['Ornn', 'Leona', 'Azir', 'Karma', 'Qiyana', 'Khazix', 'Zed']"
8215,38,5,Ranked,00:27:49,"['6 Shadow', '4 Inferno']","['Malzahar', 'Senna', 'Kindred', 'Qiyana', 'Sion', 'Veigar', 'Annie', 'Master Yi']"
8216,38,1,Ranked,00:34:36,"['4 Ranger', '2 Crystal', '2 Mystic', '2 Warden', '2 Wind']","['Varus', 'Ezreal', 'Qiyana', 'Ashe', 'Janna', 'Malphite', 'Twitch', 'Nami', 'Taric']"
8217,38,1,Ranked,00:34:48,"['4 Electric', '1 Avatar', '2 Mystic', '2 Warden', '2 Wind']","['Ornn', 'Volibear', 'Karma', 'Qiyana', 'Janna', 'Khazix', 'Malphite', 'Lux']"
8218,38,1,Ranked,00:34:17,"['3 Poison', '1 Alchemist', '2 Crystal', '2 Ranger', '2 Warden']","['Dr. Mundo', 'Karma', 'Ashe', 'Malphite', 'Twitch', 'Taric', 'Taric', 'Singed']"
8219,38,6,Ranked,00:28:01,"['2 Soulbound', '6 Light', '2 Blademaster']","['Nasus', 'Senna', 'Aatrox', 'Soraka', 'Lucian', 'Yorick', 'Zed']"
8220,38,3,Ranked,00:32:55,"['3 Poison', '1 Alchemist', '4 Ranger', '2 Crystal', '2 Glacial', '2 Warden']","['Ezreal', 'Dr. Mundo', 'Kindred', 'Ashe', 'Malphite', 'Twitch', 'Singed', 'Taric']"
8221,941,4,Ranked,00:31:36,"['1 Avatar', '4 Ocean', '4 Warden', '3 Shadow', '2 Mystic']","['Syndra', 'Thresh', 'Nautilus', 'Malphite', 'Master Yi', 'Nami', 'Taric', 'Lux']"
8222,941,3,Ranked,00:28:37,"['4 Mystic', '2 Lunar', '4 Blademaster', '2 Desert', '2 Wind']","['Leona', 'Yasuo', 'Azir', 'Karma', 'Sivir', 'Janna', 'Nami', 'Master Yi']"
8223,941,2,Ranked,00:36:48,"['4 Mystic', '4 Blademaster', '2 Desert', '2 Wind']","['Yasuo', 'Aatrox', 'Azir', 'Karma', 'Sivir', 'Soraka', 'Janna', 'Master Yi']"
8224,941,6,Ranked,00:24:51,"['6 Mage', '5 Ocean', '2 Warden']","['Taliyah', 'Vladimir', 'Syndra', 'Thresh', 'Nautilus', 'Veigar', 'Brand', 'Nami']"
8225,941,3,Ranked,00:33:10,"['6 Shadow', '3 Inferno', '2 Blademaster', '2 Ranger']","['Malzahar', 'Senna', 'Varus', 'Kindred', 'Sion', 'Veigar', 'Annie', 'Master Yi']"
8226,941,4,Ranked,00:30:50,"['2 Mountain', '6 Inferno', '2 Ranger', '2 Warden']","['Zyra', 'Varus', 'Kindred', 'Qiyana', 'Brand', 'Annie', 'Malphite', 'Amumu']"
8227,941,5,Ranked,00:34:30,"['2 Mountain', '3 Inferno', '3 Assassin', '3 Summoner', '2 Desert', '2 Mystic']","['Azir', 'Karma', 'Qiyana', 'Khazix', 'Annie', 'Janna', 'Malphite', 'Zed']"
8228,941,5,Ranked,00:28:27,"['1 Avatar', '8 Light', '2 Mystic']","['Nasus', 'Vayne', 'Aatrox', 'Karma', 'Soraka', 'Lucian', 'Yorick', 'Lux']"
8229,941,2,Ranked,00:36:46,"['9 Light', '1 Avatar', '2 Mystic', '2 Warden']","['Nasus', 'Vayne', 'Jax', 'Aatrox', 'Karma', 'Soraka', 'Lucian', 'Yorick', 'Lux']"
8230,941,1,Ranked,00:35:22,"['2 Mountain', '4 Ocean', '4 Warden', '3 Mage', '2 Mystic']","['Taliyah', 'Syndra', 'Thresh', 'Nautilus', 'Brand', 'Janna', 'Malphite', 'Nami', 'Taric']"
8231,712,8,Ranked,00:21:43,"['2 Lunar', '4 Ranger', '2 Crystal', '2 Glacial', '2 Warden']","['Leona', 'Vayne', 'Varus', 'Ezreal', 'Karma', 'Ashe', 'Taric']"
8232,712,2,Ranked,00:38:22,"['6 Inferno', '3 Shadow', '3 Summoner', '2 Mystic', '2 Ranger']","['Zyra', 'Malzahar', 'Varus', 'Kindred', 'Annie', 'Brand', 'Amumu', 'Master Yi', 'Nami']"
8233,712,6,Ranked,00:30:57,"['6 Inferno', '3 Shadow', '3 Summoner', '2 Ranger']","['Zyra', 'Diana', 'Varus', 'Malzahar', 'Kindred', 'Sion', 'Annie', 'Brand']"
8234,712,3,Ranked,00:32:08,"['3 Poison', '3 Predator', '1 Alchemist', '3 Crystal', '3 Ranger', '2 Glacial']","[""Kog'Maw"", 'Warwick', 'Skarner', 'Ezreal', 'Ashe', 'Twitch', 'Taric', 'Singed']"
8235,712,1,Ranked,00:32:05,"['6 Inferno', '3 Shadow', '2 Crystal', '2 Ranger', '2 Warden']","['Zyra', 'Kindred', 'Sion', 'Brand', 'Annie', 'Ashe', 'Amumu', 'Master Yi', 'Taric']"
8236,712,5,Ranked,00:27:47,"['4 Glacial', '3 Shadow', '2 Mystic', '2 Ranger']","['Warwick', 'Braum', 'Volibear', 'Ezreal', 'Kindred', 'Sion', 'Master Yi', 'Nami']"
8237,712,3,Ranked,00:31:02,"['6 Light', '2 Mystic', '2 Warden']","['Nasus', 'Vayne', 'Jax', 'Aatrox', 'Karma', 'Soraka', 'Yorick', 'Taric']"
8238,712,4,Ranked,00:30:49,"['4 Mystic', '2 Lunar', '2 Desert', '2 Blademaster', '2 Wind']","['Leona', 'Yasuo', 'Soraka', 'Azir', 'Karma', 'Janna', 'Khazix', 'Master Yi']"
8239,712,6,Ranked,00:29:19,"['2 Mountain', '4 Ocean', '4 Mage', '3 Warden']","['Taliyah', 'Vladimir', 'Syndra', 'Thresh', 'Nautilus', 'Malphite', 'Brand']"
8240,712,4,Ranked,00:32:01,"['3 Electric', '2 Crystal', '2 Mystic', '2 Glacial', '2 Ranger', '2 Warden']","['Ornn', 'Volibear', 'Ezreal', 'Karma', 'Ashe', 'Zed', 'Nami', 'Taric']"
8241,1844,2,Ranked,00:33:57,"['1 Avatar', '8 Light', '2 Warden']","['Leona', 'Jax', 'Aatrox', 'Soraka', 'Lucian', 'Yorick', 'Taric', 'Zed', 'Lux']"
8242,1844,3,Ranked,00:32:01,"['6 Light', '2 Mystic', '2 Warden']","['Nasus', 'Jax', 'Aatrox', 'Karma', 'Soraka', 'Yorick', 'Lucian', 'Taric']"
8243,1844,1,Ranked,00:37:33,"['2 Soulbound', '2 Lunar', '6 Light', '3 Warden', '2 Mystic']","['Leona', 'Nasus', 'Jax', 'Senna', 'Aatrox', 'Karma', 'Soraka', 'Lucian', 'Yorick']"
8244,1844,3,Ranked,00:34:21,"['2 Lunar', '6 Light', '2 Mystic']","['Leona', 'Jax', 'Aatrox', 'Karma', 'Soraka', 'Lucian', 'Yorick', 'Zed']"
8245,1844,1,Ranked,00:32:58,"['2 Lunar', '8 Light', '2 Mystic', '2 Warden']","['Leona', 'Nasus', 'Jax', 'Aatrox', 'Karma', 'Soraka', 'Lucian', 'Yorick', 'Zed']"
8246,1844,3,Ranked,00:33:09,"['4 Mystic', '6 Light']","['Nasus', 'Jax', 'Aatrox', 'Karma', 'Soraka', 'Janna', 'Lucian', 'Yorick', 'Nami']"
8247,1844,7,Ranked,00:25:52,"['2 Lunar', '7 Light', '2 Mystic', '2 Warden']","['Leona', 'Nasus', 'Jax', 'Karma', 'Aatrox', 'Soraka', 'Yorick', 'Lucian']"
8248,1844,3,Ranked,00:33:18,"['2 Soulbound', '2 Lunar', '6 Light', '2 Mystic', '2 Warden']","['Leona', 'Nasus', 'Senna', 'Jax', 'Aatrox', 'Karma', 'Soraka', 'Lucian', 'Yorick']"
8249,1844,1,Ranked,00:38:37,"['4 Mystic', '7 Light']","['Nasus', 'Jax', 'Karma', 'Soraka', 'Janna', 'Lucian', 'Yorick', 'Master Yi', 'Zed']"
8250,1844,2,Ranked,00:38:33,"['9 Light', '2 Lunar', '1 Avatar', '2 Mystic', '2 Warden']","['Leona', 'Nasus', 'Jax', 'Aatrox', 'Karma', 'Soraka', 'Lucian', 'Yorick', 'Lux']"
8251,1615,3,Ranked,00:33:57,"['2 Mountain', '1 Avatar', '4 Ocean', '4 Warden', '3 Crystal']","['Taliyah', 'Syndra', 'Thresh', 'Nautilus', 'Malphite', 'Nami', 'Taric', 'Lux']"
8252,1615,1,Ranked,00:37:12,"['2 Mountain', '4 Ocean', '4 Warden', '3 Inferno', '3 Mage', '2 Mystic']","['Taliyah', 'Syndra', 'Thresh', 'Nautilus', 'Janna', 'Brand', 'Malphite', 'Amumu', 'Nami']"
8253,1615,1,Ranked,00:33:07,"['2 Mountain', '4 Ocean', '4 Warden', '3 Inferno', '3 Mage', '2 Mystic']","['Taliyah', 'Thresh', 'Syndra', 'Karma', 'Nautilus', 'Annie', 'Brand', 'Malphite', 'Amumu', 'Nami']"
8254,1615,4,Ranked,00:30:23,"['3 Poison', '1 Alchemist', '4 Ranger', '3 Inferno', '2 Crystal', '2 Warden']","['Varus', 'Dr. Mundo', 'Kindred', 'Ashe', 'Twitch', 'Singed', 'Taric', 'Amumu']"
8255,1615,6,Ranked,00:27:49,"['2 Mountain', '3 Electric', '3 Assassin', '3 Summoner', '2 Desert', '2 Warden']","['Ornn', 'Volibear', 'Azir', 'Qiyana', 'Annie', 'Khazix', 'Malphite', 'Zed']"
8256,1615,5,Ranked,00:27:46,"['2 Mountain', '1 Avatar', '4 Ocean', '4 Warden', '3 Inferno', '3 Mage']","['Taliyah', 'Syndra', 'Thresh', 'Nautilus', 'Malphite', 'Nami', 'Amumu', 'Lux']"
8257,1615,7,Ranked,00:24:13,"['4 Ranger', '4 Inferno', '2 Warden']","['Zyra', 'Braum', 'Varus', 'Kindred', 'Annie', 'Ashe', 'Malphite', 'Twitch']"
8258,1615,1,Ranked,00:32:43,"['2 Mountain', '3 Electric', '3 Assassin', '3 Summoner', '2 Desert', '2 Warden']","['Ornn', 'Volibear', 'Azir', 'Qiyana', 'Annie', 'Khazix', 'Malphite', 'Zed']"
8259,1615,1,Ranked,00:33:14,"['2 Mountain', '4 Ocean', '4 Warden', '3 Inferno', '3 Mage']","['Taliyah', 'Syndra', 'Thresh', 'Nautilus', 'Annie', 'Brand', 'Malphite', 'Amumu', 'Nami']"
8260,1615,5,Ranked,00:27:07,"['2 Mountain', '3 Electric', '3 Assassin', '3 Summoner', '2 Desert', '2 Warden']","['Ornn', 'Volibear', 'Azir', 'Qiyana', 'Annie', 'Khazix', 'Malphite', 'Zed']"
8261,303,8,Ranked,00:27:14,"['4 Electric', '2 Lunar', '1 Avatar', '2 Mystic', '2 Glacial']","['Leona', 'Warwick', 'Volibear', 'Karma', 'Nami', 'Zed', 'Lux']"
8262,303,3,Ranked,00:36:31,"['2 Lunar', '1 Alchemist', '4 Warden', '3 Electric', '2 Mystic', '2 Ocean', '2 Glacial']","['Leona', 'Ornn', 'Braum', 'Volibear', 'Karma', 'Nautilus', 'Nami', 'Singed', 'Zed']"
8263,303,3,Ranked,00:32:38,"['2 Lunar', '1 Alchemist', '3 Electric', '3 Warden', '2 Mystic', '2 Ocean']","['Leona', 'Ornn', 'Volibear', 'Karma', 'Nautilus', 'Singed', 'Nami', 'Zed']"
8264,303,6,Ranked,00:25:23,"['6 Shadow', '2 Lunar', '2 Mystic']","['Leona', 'Senna', 'Malzahar', 'Kindred', 'Karma', 'Sion', 'Veigar', 'Master Yi']"
8265,303,1,Ranked,00:33:15,"['4 Electric', '2 Lunar', '1 Alchemist', '1 Avatar', '4 Warden', '2 Mystic', '2 Ocean']","['Leona', 'Ornn', 'Nautilus', 'Karma', 'Singed', 'Nami', 'Taric', 'Zed', 'Lux']"
8266,303,3,Ranked,00:34:25,"['2 Lunar', '5 Warden', '3 Electric', '2 Mystic', '2 Ocean', '2 Glacial']","['Leona', 'Ornn', 'Volibear', 'Braum', 'Karma', 'Nautilus', 'Taric', 'Nami', 'Zed']"
8267,303,4,Ranked,00:33:05,"['4 Electric', '2 Lunar', '1 Avatar', '3 Warden', '2 Mystic', '2 Ocean']","['Leona', 'Volibear', 'Nautilus', 'Karma', 'Malphite', 'Nami', 'Zed', 'Lux']"
8268,303,3,Ranked,00:34:26,"['4 Electric', '2 Lunar', '1 Alchemist', '1 Avatar', '4 Warden', '2 Mystic']","['Leona', 'Ornn', 'Karma', 'Nautilus', 'Janna', 'Malphite', 'Zed', 'Singed', 'Lux']"
8269,303,1,Ranked,00:35:31,"['2 Lunar', '1 Alchemist', '5 Warden', '3 Electric', '2 Mystic']","['Ornn', 'Leona', 'Volibear', 'Karma', 'Malphite', 'Nami', 'Singed', 'Taric', 'Zed']"
8270,303,6,Ranked,00:27:31,"['2 Lunar', '4 Warden', '2 Electric', '2 Mystic', '2 Glacial']","['Leona', 'Ornn', 'Volibear', 'Ezreal', 'Karma', 'Janna', 'Amumu', 'Taric']"
8271,1206,3,Ranked,00:30:15,"['4 Mystic', '4 Wind', '2 Lunar', '1 Avatar', '2 Blademaster']","['Leona', 'Yasuo', 'Karma', 'Annie', 'Janna', 'Nami', 'Master Yi', 'Lux']"
8272,1206,2,Ranked,00:32:26,"['2 Lunar', '1 Avatar', '3 Inferno', '3 Shadow', '2 Mystic', '2 Ranger', '2 Warden', '2 Wind']","['Leona', 'Varus', 'Karma', 'Kindred', 'Sion', 'Annie', 'Taric', 'Master Yi', 'Lux']"
